source,source_url,playlist_index,video_id,title,url,channel,uploader,duration,upload_date,thumbnail
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,203,qdh_x-uRs9g,"The Small Model Infrastructure Nobody Built (So We Did) — Filip Makraduli, Superlinked",https://www.youtube.com/watch?v=qdh_x-uRs9g,AI Engineer,,1110,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,204,Lm8BLHkxiAo,"Accelerating AI on Edge — Chintan Parikh and Weiyi Wang, Google DeepMind",https://www.youtube.com/watch?v=Lm8BLHkxiAo,AI Engineer,,1438,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,205,_QAVExf_1uw,Demand-Driven Context: A Methodology for Coherent Knowledge Bases Through Agent Failure,https://www.youtube.com/watch?v=_QAVExf_1uw,AI Engineer,,4095,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,206,UsB70Tf5zcE,"Training an LLM from Scratch, Locally — Angelos Perivolaropoulos, ElevenLabs",https://www.youtube.com/watch?v=UsB70Tf5zcE,AI Engineer,,4886,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,207,GmAQKINjv1E,"Skill Issue: How We Used AI to Make Agents Actually Good at Supabase — Pedro Rodrigues, Supabase",https://www.youtube.com/watch?v=GmAQKINjv1E,AI Engineer,,4721,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,208,2TLXsxkz0zI,"Ralph Loops: Build Dumb AI Loops That Ship — Chris Parsons, Cherrypick",https://www.youtube.com/watch?v=2TLXsxkz0zI,AI Engineer,,6506,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,209,BKWpYIWvAo4,"TLMs: Tiny LLMs and Agents on Edge Devices with LiteRT-LM — Cormac Brick, Google",https://www.youtube.com/watch?v=BKWpYIWvAo4,AI Engineer,,4858,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,210,5ID22ACI7IM,"Mergeable by default: Building the context engine to save time and tokens — Peter Werry, Unblocked",https://www.youtube.com/watch?v=5ID22ACI7IM,AI Engineer,,6085,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,211,bSG9wUYaHWU,"Context Is the New Code — Patrick Debois, Tessl",https://www.youtube.com/watch?v=bSG9wUYaHWU,AI Engineer,,1634,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,212,tDArkCqjA-c,Human-in-the-Loop Automation with n8n — Liam McGarrigle,https://www.youtube.com/watch?v=tDArkCqjA-c,AI Engineer,,4762,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,213,sJ2jc7leKBk,I Gave an AI Agent the Keys to My Life (Here's What Happened) — Radek Sienkiewicz (@velvetshark-com),https://www.youtube.com/watch?v=sJ2jc7leKBk,AI Engineer,,1174,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,214,W76woOYHlvY,"Software Engineering Is Becoming Plan and Review — Louis Knight-Webb, Vibe Kanban",https://www.youtube.com/watch?v=W76woOYHlvY,AI Engineer,,1223,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,215,CrqPcIZOOXA,"Mastering AI Pricing — Mayank Pant, Stripe",https://www.youtube.com/watch?v=CrqPcIZOOXA,AI Engineer,,1459,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,216,sPUjIBH5Cwg,"Agents on the Canvas in tldraw — Steve Ruiz, tldraw",https://www.youtube.com/watch?v=sPUjIBH5Cwg,AI Engineer,,1194,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,217,ZdheJTfLu-s,Shipping complex AI applications — Braintrust & Trainline,https://www.youtube.com/watch?v=ZdheJTfLu-s,AI Engineer,,5914,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,218,zepu8Kk6FBQ,Agents for Everything Else — swyx,https://www.youtube.com/watch?v=zepu8Kk6FBQ,AI Engineer,,850,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,219,cVzf49yg0D8,"Building Conversational Agents — Thor Schaeff and Philipp Schmid, Google DeepMind",https://www.youtube.com/watch?v=cVzf49yg0D8,AI Engineer,,6454,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,220,juoNbJiZUi0,"LLM codegen fails and how to stop 'em — Danilo Campos, PostHog",https://www.youtube.com/watch?v=juoNbJiZUi0,AI Engineer,,1158,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,221,WE_Gnowy3uw,"Replacing 12K LoC with a 200 LoC Skill — David Gomes, Cursor",https://www.youtube.com/watch?v=WE_Gnowy3uw,AI Engineer,,1162,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,222,MhHEGMFCEB0,OpenAI Codex Masterclass  — Vaibhav Srivastav & Katia Gil Guzman,https://www.youtube.com/watch?v=MhHEGMFCEB0,AI Engineer,,3719,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,223,G_bHFmEAarM,"Build & deploy AI-powered apps — Paige Bailey, Google DeepMind",https://www.youtube.com/watch?v=G_bHFmEAarM,AI Engineer,,3800,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,224,fLUtUkqYHnQ,"Everything I Learned Training Frontier Small Models — Maxime Labonne, Liquid AI",https://www.youtube.com/watch?v=fLUtUkqYHnQ,AI Engineer,,1213,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,225,rnDm57Py54A,"Building your own software factory — Eric Zakariasson, Cursor",https://www.youtube.com/watch?v=rnDm57Py54A,AI Engineer,,5017,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,226,_fQ7Z_Wfouk,"Why building eval platforms is hard — Phil Hetzel, Braintrust",https://www.youtube.com/watch?v=_fQ7Z_Wfouk,AI Engineer,,1539,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,227,EmhRyw6xeT0,"One Login to Rule Them All: Cross-App Access for MCP — Garrett Galow, WorkOS",https://www.youtube.com/watch?v=EmhRyw6xeT0,AI Engineer,,1404,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,228,_A367W_qvc8,"Gemma 4 Deep Dive — Cassidy Hardin, Researcher, Google DeepMind",https://www.youtube.com/watch?v=_A367W_qvc8,AI Engineer,,1143,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,229,0n3MKk7r60w,"Scaling GitHub for your Agents — Sam Morrow, GitHub",https://www.youtube.com/watch?v=0n3MKk7r60w,AI Engineer,,1235,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,230,CD6R4Wf3jnY,"Gateways are All You Need — Karan Sampath, Anthropic",https://www.youtube.com/watch?v=CD6R4Wf3jnY,AI Engineer,,1068,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,231,ClWD8OEYgp8,"Collaborative AI Engineering: One Dev, Two Dozen Agents, Zero Alignment — Maggie Appleton, GitHub",https://www.youtube.com/watch?v=ClWD8OEYgp8,AI Engineer,,1063,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,232,YBYUvGOuotE,MCP = Mega Context Problem - Matt Carey,https://www.youtube.com/watch?v=YBYUvGOuotE,AI Engineer,,1362,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,233,kR64LOqBBCU,AgentCraft: Putting the Orc in Orchestration — Ido Salomon,https://www.youtube.com/watch?v=kR64LOqBBCU,AI Engineer,,678,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,234,-QFHIoCo-Ko,Full Walkthrough: Workflow for AI Coding — Matt Pocock,https://www.youtube.com/watch?v=-QFHIoCo-Ko,AI Engineer,,5790,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,235,R7A8rX-09Zw,"What Do Models Still Suck At? - Peter Gostev, Arena.ai, BullshitBench",https://www.youtube.com/watch?v=R7A8rX-09Zw,AI Engineer,,1224,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,236,v4F1gFy-hqg,"""Software Fundamentals Matter More Than Ever"" — Matt Pocock",https://www.youtube.com/watch?v=v4F1gFy-hqg,AI Engineer,,1106,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,237,4fntwuOoedA,"The End of Apps — Kitze, Sizzy.co",https://www.youtube.com/watch?v=4fntwuOoedA,AI Engineer,,1218,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,238,XNtkiQJ49Ps,"Agents need more than a chat - Jacob Lauritzen, CTO Legora",https://www.youtube.com/watch?v=XNtkiQJ49Ps,AI Engineer,,861,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,239,xOP1PM8fwnk,"Building Generative Image & Video models at Scale - Sander Dieleman, Google DeepMind",https://www.youtube.com/watch?v=xOP1PM8fwnk,AI Engineer,,2446,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,240,CS5Cmz5FssI,"How AI is changing Software Engineering: A Conversation with Gergely Orosz, @The Pragmatic Engineer",https://www.youtube.com/watch?v=CS5Cmz5FssI,AI Engineer,,1602,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,241,wjk0ulMAkbc,"Taste & Craft: A Conversation with Tuomas Artman, CTO Linear & Gergely Orosz, @The Pragmatic Engineer",https://www.youtube.com/watch?v=wjk0ulMAkbc,AI Engineer,,1757,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,242,a2muGkT4WD4,"Running LLMs on your iPhone: 40 tok/s Gemma 4 with MLX — Adrien Grondin, Locally AI",https://www.youtube.com/watch?v=a2muGkT4WD4,AI Engineer,,651,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,243,mYSRn6PC1mc,"Full Workshop: Build Your Own Deep Research Agents - Louis-François Bouchard, Paul Iusztin, Samridhi",https://www.youtube.com/watch?v=mYSRn6PC1mc,AI Engineer,,7023,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,244,_gVFUEdhCyI,"Gemma, DeepMind's Family of Open Models — Omar Sanseviero, Google DeepMind",https://www.youtube.com/watch?v=_gVFUEdhCyI,AI Engineer,,926,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,245,XKup1pj-34M,"The New Application Layer - Malte Ubl, CTO Vercel",https://www.youtube.com/watch?v=XKup1pj-34M,AI Engineer,,1132,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,246,8txf05vVVl4,"Code Mode: Let the Code do the Talking - Sunil Pai, Cloudflare",https://www.youtube.com/watch?v=8txf05vVVl4,AI Engineer,,1180,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,247,v3Fr2JR47KA,"The Future of MCP — David Soria Parra, Anthropic",https://www.youtube.com/watch?v=v3Fr2JR47KA,AI Engineer,,1126,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,248,zZsTVBXcbow,"How Google DeepMind is researching the next Frontier of AI for Gemini — Raia Hadsell, VP of Research",https://www.youtube.com/watch?v=zZsTVBXcbow,AI Engineer,,1237,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,249,_Zcw_sVF6hU,"The Friction is Your Judgment — Armin Ronacher & Cristina Poncela Cubeiro, Earendil",https://www.youtube.com/watch?v=_Zcw_sVF6hU,AI Engineer,,1118,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,250,zgNvts_2TUE,State of the Claw — Peter Steinberger,https://www.youtube.com/watch?v=zgNvts_2TUE,AI Engineer,,2652,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,251,am_oeAoUhew,"Harness Engineering: How to Build Software When Humans Steer, Agents Execute — Ryan Lopopolo, OpenAI",https://www.youtube.com/watch?v=am_oeAoUhew,AI Engineer,,2781,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,252,RjfbvDXpFls,Building pi in a World of Slop — Mario Zechner,https://www.youtube.com/watch?v=RjfbvDXpFls,AI Engineer,,1105,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,253,YZHPEkfy2kc,$1 AI Guardrails: The Unreasonable Effectiveness of Finetuned ModernBERTs – Diego Carpentero,https://www.youtube.com/watch?v=YZHPEkfy2kc,AI Engineer,,2633,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,254,h403btjldDQ,Paperclip: Open Source Human Control Plane for AI Labor — Dotta Bippa,https://www.youtube.com/watch?v=h403btjldDQ,AI Engineer,,1474,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,255,VXfRt_H-V08,"One Registry to Rule them All - Sonny Merla, Mauro Luchetti, & Mattia Redaelli, Quantyca",https://www.youtube.com/watch?v=VXfRt_H-V08,AI Engineer,,1367,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,256,X4dEHRzBLmc,"Judge the Judge: Building LLM Evaluators That Actually Work with GEPA — Mahmoud Mabrouk, Agenta AI",https://www.youtube.com/watch?v=X4dEHRzBLmc,AI Engineer,,2451,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,257,XZ0boOjtbNo,"AI Didn’t Kill the Web, It Moved in! — Olivier Leplus (AWS) & Yohan Lasorsa (Microsoft)",https://www.youtube.com/watch?v=XZ0boOjtbNo,AI Engineer,,3175,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,258,c5-kx2bwoCk,"Running LLMs locally: Practical LLM Performance on DGX Spark — Mozhgan Kabiri chimeh, NVIDIA",https://www.youtube.com/watch?v=c5-kx2bwoCk,AI Engineer,,616,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,259,IEF842ZEU5A,Contact Center Voice AI: Low-Latency Intelligence Extraction from Messy Audio Streams — Dippu Singh,https://www.youtube.com/watch?v=IEF842ZEU5A,AI Engineer,,1376,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,260,4TxOBhDRRCM,OpenRAG: An open-source stack for RAG — Phil Nash,https://www.youtube.com/watch?v=4TxOBhDRRCM,AI Engineer,,952,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,261,2czYyrTzILg,From Chaos to Choreography: Multi-Agent Orchestration Patterns That Actually Work — Sandipan Bhaumik,https://www.youtube.com/watch?v=2czYyrTzILg,AI Engineer,,1589,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,262,u0TOSBbAw7c,"Cognitive Exhaust Fumes, or: Read-Only AI Is Underrated — Šimon Podhajský, Head of AI, Waypoint",https://www.youtube.com/watch?v=u0TOSBbAw7c,AI Engineer,,691,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,263,cCRO3ChaYhM,Platforms for Humans and Machines: Engineering for the Age of Agents — Juan Herreros Elorza,https://www.youtube.com/watch?v=cCRO3ChaYhM,AI Engineer,,1275,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,264,AHtGAgQ0Q_Q,"Why, and how you need to sandbox AI-Generated Code? — Harshil Agrawal, Cloudflare",https://www.youtube.com/watch?v=AHtGAgQ0Q_Q,AI Engineer,,2307,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,265,BurJvbqFr4c,"Your Insecure MCP Server Won't Survive Production — Tun Shwe, Lenses",https://www.youtube.com/watch?v=BurJvbqFr4c,AI Engineer,,1474,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,266,71V3fTaUp2Q,Let LLMs Wander: Engineering RL Environments — Stefano Fiorucci,https://www.youtube.com/watch?v=71V3fTaUp2Q,AI Engineer,,2435,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,267,U00AOI1eJUE,"Bending a Public MCP Server Without Breaking It — Nimrod Hauser, Baz",https://www.youtube.com/watch?v=U00AOI1eJUE,AI Engineer,,2450,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,268,BEKc4P87XKo,"Agentic Engineering: Working With AI, Not Just Using It — Brendan O'Leary",https://www.youtube.com/watch?v=BEKc4P87XKo,AI Engineer,,1623,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,269,k1t2xyWMUdY,"How METR measures Long Tasks and Experienced Open Source Dev Productivity - Joel Becker, METR",https://www.youtube.com/watch?v=k1t2xyWMUdY,AI Engineer,,4552,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,270,VSdV-AdSlis,"Identity for AI Agents - Patrick Riley & Carlos Galan, Auth0",https://www.youtube.com/watch?v=VSdV-AdSlis,AI Engineer,,4932,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,271,k8cnVCMYmNc,"OpenAI + @Temporalio : Building Durable, Production Ready Agents - Cornelia Davis, Temporal",https://www.youtube.com/watch?v=k8cnVCMYmNc,AI Engineer,,4710,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,272,96G7FLab8xc,"Your MCP Server is Bad (and you should feel bad) - Jeremiah Lowin, Prefect",https://www.youtube.com/watch?v=96G7FLab8xc,AI Engineer,,3273,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,273,HY_JyxAZsiE,"Spec-Driven Development: Agentic Coding at FAANG Scale and Quality — Al Harris, Amazon Kiro",https://www.youtube.com/watch?v=HY_JyxAZsiE,AI Engineer,,3830,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,274,-cKUW6n8hBU,"DSPy: The End of Prompt Engineering - Kevin Madura, AlixPartners",https://www.youtube.com/watch?v=-cKUW6n8hBU,AI Engineer,,4393,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,275,rcsliSIy_YU,"Automating Large Scale Refactors with Parallel Agents - Robert Brennan, OpenHands",https://www.youtube.com/watch?v=rcsliSIy_YU,AI Engineer,,4581,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,276,SbcQYbrvAfI,"Build a Prompt Learning Loop - SallyAnn DeLucia & Fuad Ali, Arize",https://www.youtube.com/watch?v=SbcQYbrvAfI,AI Engineer,,3128,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,277,kmV-qg4uoNI,"Building durable Agents with Workflow DevKit & AI SDK - Peter Wielander, Vercel",https://www.youtube.com/watch?v=kmV-qg4uoNI,AI Engineer,,4189,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,278,TqC1qOfiVcQ,"Claude Agent SDK [Full Workshop] — Thariq Shihipar, Anthropic",https://www.youtube.com/watch?v=TqC1qOfiVcQ,AI Engineer,,6745,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,279,mdEh4lBO_R0,"Welcome to AIE CODE - Jed Borovik, Google DeepMind",https://www.youtube.com/watch?v=mdEh4lBO_R0,AI Engineer,,250,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,280,xz0-brt56L8,"Building Intelligent Research Agents with Manus - Ivan Leo, Manus AI (now Meta Superintelligence)",https://www.youtube.com/watch?v=xz0-brt56L8,AI Engineer,,4890,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,281,Jty4s9-Jb78,"Jack Morris: Stuffing Context is not Memory, Updating Weights is",https://www.youtube.com/watch?v=Jty4s9-Jb78,AI Engineer,,3764,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,282,OGCG_QkCcZo,"AGI: The Path Forward – Jason Warner & Eiso Kant, Poolside",https://www.youtube.com/watch?v=OGCG_QkCcZo,AI Engineer,,956,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,283,2HNSG990Ew8,"Shipping AI That Works: An Evaluation Framework for PMs – Aman Khan, Arize",https://www.youtube.com/watch?v=2HNSG990Ew8,AI Engineer,,5176,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,284,RFKCzGlAU6Q,"How Claude Code Works - Jared Zoneraich, PromptLayer",https://www.youtube.com/watch?v=RFKCzGlAU6Q,AI Engineer,,3943,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,285,RhfqQKe22ZA,"Why Agent Hype can fall short of reality – Joel Becker, METR",https://www.youtube.com/watch?v=RhfqQKe22ZA,AI Engineer,,1282,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,286,LU9KgcZDRfY,"Small Bets, Big Impact Building GenBI at a Fortune 100 – Asaf Bord, Northwestern Mutual",https://www.youtube.com/watch?v=LU9KgcZDRfY,AI Engineer,,1370,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,287,rT2Del5pwg4,"Developer Experience in the Age of AI Coding Agents – Max Kanat-Alexander, Capital One",https://www.youtube.com/watch?v=rT2Del5pwg4,AI Engineer,,1100,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,288,pP_dSNz_EdQ,"The Unreasonable Effectiveness of Prompt Learning – Aparna Dhinakaran, Arize",https://www.youtube.com/watch?v=pP_dSNz_EdQ,AI Engineer,,656,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,289,gvIAkmZUEZY,"Amp Code: Next Generation AI Coding – Beyang Liu, Amp Code",https://www.youtube.com/watch?v=gvIAkmZUEZY,AI Engineer,,1111,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,290,ShuJ_CN6zr4,"Making Codebases Agent Ready – Eno Reyes, Factory AI",https://www.youtube.com/watch?v=ShuJ_CN6zr4,AI Engineer,,933,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,291,MLhAA9yguwM,"The 3 Pillars of Autonomy – Michele Catasta, Replit",https://www.youtube.com/watch?v=MLhAA9yguwM,AI Engineer,,1482,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,292,IoiHI7p12Ao,No More Slop – swyx,https://www.youtube.com/watch?v=IoiHI7p12Ao,AI Engineer,,555,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,293,eIoohUmYpGI,"The Infinite Software Crisis – Jake Nations, Netflix",https://www.youtube.com/watch?v=eIoohUmYpGI,AI Engineer,,1137,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,294,o4scJaQgnFA,"From Arc to Dia: Lessons learned building AI Browsers – Samir Mody, The Browser Company of New York",https://www.youtube.com/watch?v=o4scJaQgnFA,AI Engineer,,1068,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,295,PmZDupFP3UM,"Leadership in AI Assisted Engineering – Justin Reock, DX (acq. Atlassian)",https://www.youtube.com/watch?v=PmZDupFP3UM,AI Engineer,,1091,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,296,4mRekpZpBZs,"Paying Engineers like Salespeople – Arman Hezarkhani, Tenex",https://www.youtube.com/watch?v=4mRekpZpBZs,AI Engineer,,893,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,297,RQ5Jt8zDBp8,"Welcome to AIE LEAD - Alex Lieberman, Tenex",https://www.youtube.com/watch?v=RQ5Jt8zDBp8,AI Engineer,,193,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,298,MGzymaYBiss,"Dispatch from the Future: building an AI-native Company – Dan Shipper, Every, AI & I",https://www.youtube.com/watch?v=MGzymaYBiss,AI Engineer,,1078,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,299,ehQFj6VmuI8,"AI Consulting in Practice – NLW, Superintelligent, @AIDailyBrief⁩",https://www.youtube.com/watch?v=ehQFj6VmuI8,AI Engineer,,1098,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,300,sYgE4ppDFOQ,"Code World Model: Building World Models for Computation – Jacob Kahn, FAIR Meta",https://www.youtube.com/watch?v=sYgE4ppDFOQ,AI Engineer,,1001,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,301,6guQG_tGt0o,"AI Kernel Generation: What's working, what's not, what's next – Natalie Serrino, Gimlet Labs",https://www.youtube.com/watch?v=6guQG_tGt0o,AI Engineer,,1155,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,302,RmJ4rTLV_x4,"Your Support Team Should Ship Code – Lisa Orr, Zapier",https://www.youtube.com/watch?v=RmJ4rTLV_x4,AI Engineer,,966,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,303,Q81AzlA-VE8,"What We Learned Deploying AI within Bloomberg’s Engineering Organization – Lei Zhang, Bloomberg",https://www.youtube.com/watch?v=Q81AzlA-VE8,AI Engineer,,1101,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,304,fgkXEIbZpGc,"Building in the Gemini Era – Kat Kampf & Ammaar Reshi, Google DeepMind",https://www.youtube.com/watch?v=fgkXEIbZpGc,AI Engineer,,1077,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,305,tHN44yJoeS8,"Coding Evals: From Code Snippets to Codebases – Naman Jain, Cursor",https://www.youtube.com/watch?v=tHN44yJoeS8,AI Engineer,,1088,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,306,JV-wY5pxXLo,"From Vibe Coding To Vibe Engineering – Kitze, Sizzy",https://www.youtube.com/watch?v=JV-wY5pxXLo,AI Engineer,,1528,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,307,lY1iFbDPRlw,"Minimax M2: Building the #1 Open Model – Olive Song, MiniMax",https://www.youtube.com/watch?v=lY1iFbDPRlw,AI Engineer,,821,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,308,v3u8xc0zLec,"Proactive Agents – Kath Korevec, Google Labs",https://www.youtube.com/watch?v=v3u8xc0zLec,AI Engineer,,1011,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,309,SZStlIhyTCY,"Moving away from Agile: What's Next – Martin Harrysson & Natasha Maniar, McKinsey & Company",https://www.youtube.com/watch?v=SZStlIhyTCY,AI Engineer,,1315,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,310,I8fs4omN1no,"Hard Won Lessons from Building Effective AI Coding Agents – Nik Pash, Cline",https://www.youtube.com/watch?v=I8fs4omN1no,AI Engineer,,858,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,311,rgjF5o2Qjsc,"The State of AI Code Quality: Hype vs Reality — Itamar Friedman, Qodo",https://www.youtube.com/watch?v=rgjF5o2Qjsc,AI Engineer,,1275,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,312,JvosMkuNxF8,"Can you prove AI ROI in Software Eng? (Stanford 120k Devs Study) – Yegor Denisov-Blanch, Stanford",https://www.youtube.com/watch?v=JvosMkuNxF8,AI Engineer,,1000,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,313,p1CmPZ2j6Lk,"Agent Reinforcement Fine Tuning – Will Hang & Cathy Zhou, OpenAI",https://www.youtube.com/watch?v=p1CmPZ2j6Lk,AI Engineer,,1015,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,314,_IzZWeuTx7I,"RL Environments at Scale – Will Brown, Prime Intellect",https://www.youtube.com/watch?v=_IzZWeuTx7I,AI Engineer,,1110,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,315,o15AaYl7Wu0,"Efficient Reinforcement Learning – Rhythm Garg & Linden Li, Applied Compute",https://www.youtube.com/watch?v=o15AaYl7Wu0,AI Engineer,,1219,,
ai_engineer_channel,https://www.youtube.com/@aiDotEngineer/videos,316,CEvIs9y1uog,"Don't Build Agents, Build Skills Instead – Barry Zhang & Mahesh Murag, Anthropic",https://www.youtube.com/watch?v=CEvIs9y1uog,AI Engineer,,982,,
